ID;Product Category;Historical Spend
8594;Meat Products;6
8594;Fish Products;2
8594;Sweet Products;1
8594;Gold Products;14
8595;Wines;55
8595;Fruits;0
8595;Meat Products;6
8595;Fish Products;2
8595;Sweet Products;0
8595;Gold Products;4
8601;Wines;421
8601;Fruits;76
8601;Meat Products;536
8601;Fish Products;82
8601;Sweet Products;178
8601;Gold Products;102
8602;Wines;412
8602;Fruits;172
8602;Meat Products;153
8602;Fish Products;150
8602;Sweet Products;105
8602;Gold Products;57
8605;Wines;48
8605;Fruits;0
8605;Meat Products;14
8605;Fish Products;0
8605;Sweet Products;0
8605;Gold Products;6
8614;Wines;245
8614;Fruits;19
8614;Meat Products;125
8614;Fish Products;37
8614;Sweet Products;67
8614;Gold Products;14
8619;Wines;9
8619;Fruits;0
8619;Meat Products;6
8619;Fish Products;3
8619;Sweet Products;1
8619;Gold Products;3
8624;Wines;183
8624;Fruits;33
8624;Meat Products;493
8624;Fish Products;59
8624;Sweet Products;103
8624;Gold Products;57
8625;Wines;15
8625;Fruits;1
8625;Meat Products;23
8625;Fish Products;0
8625;Sweet Products;5
8625;Gold Products;1
8629;Wines;19
8629;Fruits;1
8629;Meat Products;10
8629;Fish Products;2
8629;Sweet Products;1
8629;Gold Products;8
8643;Wines;252
8643;Fruits;98
8643;Meat Products;827
8643;Fish Products;219
8643;Sweet Products;70
8643;Gold Products;196
8650;Wines;5
8650;Fruits;6
8650;Meat Products;10
8650;Fish Products;6
8650;Sweet Products;5
8650;Gold Products;10
8652;Wines;84
8652;Fruits;5
8652;Meat Products;38
8652;Fish Products;150
8652;Sweet Products;12
8652;Gold Products;28
8659;Wines;750
8659;Fruits;71
8659;Meat Products;174
8659;Fish Products;13
8659;Sweet Products;10
8659;Gold Products;20
8663;Wines;11
8663;Fruits;0
8663;Meat Products;3
8663;Fish Products;0
8663;Sweet Products;0
8663;Gold Products;1
8685;Wines;244
8685;Fruits;15
8685;Meat Products;108
8685;Fish Products;4
8685;Sweet Products;15
8685;Gold Products;50
8686;Wines;5
8686;Fruits;23
8686;Meat Products;15
8686;Fish Products;0
8686;Sweet Products;18
8686;Gold Products;14
8687;Wines;121
8687;Fruits;62
8687;Meat Products;90
8687;Fish Products;68
8687;Sweet Products;20
8687;Gold Products;125
8690;Wines;399
8690;Fruits;28
8690;Meat Products;756
8690;Fish Products;36
8690;Sweet Products;40
8690;Gold Products;126
8692;Wines;90
8692;Fruits;17
8692;Meat Products;97
8692;Fish Products;15
8692;Sweet Products;6
8692;Gold Products;15
8700;Wines;7
8700;Fruits;7
8700;Meat Products;14
8700;Fish Products;7
8700;Sweet Products;16
8700;Gold Products;15
8702;Wines;9
8702;Fruits;1
8702;Meat Products;7
8702;Fish Products;0
8702;Sweet Products;3
8702;Gold Products;2
8707;Wines;565
8707;Fruits;42
8707;Meat Products;548
8707;Fish Products;64
8707;Sweet Products;83
8707;Gold Products;99
8717;Wines;1149
8717;Fruits;71
8717;Meat Products;449
8717;Fish Products;69
8717;Sweet Products;71
8717;Gold Products;26
8720;Wines;32
8720;Fruits;2
8720;Meat Products;1607
8720;Fish Products;12
8720;Sweet Products;4
8720;Gold Products;22
8722;Wines;556
8722;Fruits;54
8722;Meat Products;845
8722;Fish Products;202
8722;Sweet Products;133
8722;Gold Products;63
8724;Wines;11
8724;Fruits;3
8724;Meat Products;22
8724;Fish Products;2
8724;Sweet Products;2
8724;Gold Products;6
8726;Wines;77
8726;Fruits;8
8726;Meat Products;44
8726;Fish Products;10
8726;Sweet Products;10
8726;Gold Products;25
8727;Wines;587
8727;Fruits;43
8727;Meat Products;337
8727;Fish Products;42
8727;Sweet Products;87
8727;Gold Products;54
8732;Wines;1298
8732;Fruits;0
8732;Meat Products;70
8732;Fish Products;37
8732;Sweet Products;14
8732;Gold Products;42
8737;Wines;29
8737;Fruits;1
8737;Meat Products;9
8737;Fish Products;2
8737;Sweet Products;0
8737;Gold Products;2
8746;Wines;800
8746;Fruits;0
8746;Meat Products;297
8746;Fish Products;0
8746;Sweet Products;34
8746;Gold Products;57
8749;Wines;20
8749;Fruits;2
8749;Meat Products;9
8749;Fish Products;4
8749;Sweet Products;6
8749;Gold Products;20
8754;Wines;14
8754;Fruits;0
8754;Meat Products;3
8754;Fish Products;0
8754;Sweet Products;0
8754;Gold Products;3
8755;Wines;482
8755;Fruits;34
8755;Meat Products;471
8755;Fish Products;119
8755;Sweet Products;68
8755;Gold Products;22
8773;Wines;280
8773;Fruits;0
8773;Meat Products;18
8773;Fish Products;0
8773;Sweet Products;0
8773;Gold Products;24
8775;Wines;39
8775;Fruits;0
8775;Meat Products;56
8775;Fish Products;20
8775;Sweet Products;8
8775;Gold Products;14
8779;Wines;56
8779;Fruits;4
8779;Meat Products;76
8779;Fish Products;17
8779;Sweet Products;1
8779;Gold Products;18
8780;Wines;378
8780;Fruits;14
8780;Meat Products;68
8780;Fish Products;19
8780;Sweet Products;14
8780;Gold Products;14
8783;Wines;296
8783;Fruits;13
8783;Meat Products;104
8783;Fish Products;11
8783;Sweet Products;13
8783;Gold Products;17
8786;Wines;301
8786;Fruits;7
8786;Meat Products;74
8786;Fish Products;10
8786;Sweet Products;0
8786;Gold Products;58
8789;Wines;35
8789;Fruits;40
8789;Meat Products;111
8789;Fish Products;36
8789;Sweet Products;40
8789;Gold Products;12
8799;Wines;70
8799;Fruits;6
8799;Meat Products;69
8799;Fish Products;2
8799;Sweet Products;3
8799;Gold Products;3
8800;Wines;437
8800;Fruits;8
8800;Meat Products;206
8800;Fish Products;160
8800;Sweet Products;49
8800;Gold Products;42
8805;Wines;283
8805;Fruits;10
8805;Meat Products;38
8805;Fish Products;0
8805;Sweet Products;13
8805;Gold Products;27
8812;Wines;12
8812;Fruits;3
8812;Meat Products;8
8812;Fish Products;8
8812;Sweet Products;0
8812;Gold Products;17
8825;Wines;230
8825;Fruits;14
8825;Meat Products;156
8825;Fish Products;82
8825;Sweet Products;24
8825;Gold Products;58
8832;Wines;37
8832;Fruits;5
8832;Meat Products;56
8832;Fish Products;12
8832;Sweet Products;8
8832;Gold Products;5
8842;Wines;15
8842;Fruits;0
8842;Meat Products;12
8842;Fish Products;7
8842;Sweet Products;3
8842;Gold Products;7
8852;Wines;387
8852;Fruits;126
8852;Meat Products;342
8852;Fish Products;0
8852;Sweet Products;45
8852;Gold Products;180
8858;Wines;516
8858;Fruits;0
8858;Meat Products;21
8858;Fish Products;0
8858;Sweet Products;0
8858;Gold Products;5
8867;Wines;864
8867;Fruits;134
8867;Meat Products;768
8867;Fish Products;150
8867;Sweet Products;38
8867;Gold Products;172
8870;Wines;75
8870;Fruits;12
8870;Meat Products;141
8870;Fish Products;43
8870;Sweet Products;39
8870;Gold Products;187
8876;Wines;132
8876;Fruits;0
8876;Meat Products;16
8876;Fish Products;0
8876;Sweet Products;0
8876;Gold Products;4
8890;Wines;155
8890;Fruits;7
8890;Meat Products;80
8890;Fish Products;13
8890;Sweet Products;7
8890;Gold Products;10
8895;Wines;347
8895;Fruits;44
8895;Meat Products;534
8895;Fish Products;17
8895;Sweet Products;0
8895;Gold Products;26
8897;Wines;392
8897;Fruits;5
8897;Meat Products;91
8897;Fish Products;28
8897;Sweet Products;26
8897;Gold Products;112
8908;Wines;217
8908;Fruits;76
8908;Meat Products;690
8908;Fish Products;50
8908;Sweet Products;26
8908;Gold Products;38
8910;Wines;194
8910;Fruits;2
8910;Meat Products;56
8910;Fish Products;0
8910;Sweet Products;0
8910;Gold Products;0
8911;Wines;201
8911;Fruits;53
8911;Meat Products;172
8911;Fish Products;116
8911;Sweet Products;77
8911;Gold Products;83
8916;Wines;9
8916;Fruits;1
8916;Meat Products;5
8916;Fish Products;0
8916;Sweet Products;0
8916;Gold Products;1
8920;Wines;448
8920;Fruits;40
8920;Meat Products;469
8920;Fish Products;80
8920;Sweet Products;0
8920;Gold Products;91
8923;Wines;514
8923;Fruits;22
8923;Meat Products;732
8923;Fish Products;42
8923;Sweet Products;198
8923;Gold Products;79
8925;Wines;512
8925;Fruits;53
8925;Meat Products;98
8925;Fish Products;81
8925;Sweet Products;179
8925;Gold Products;89
8931;Wines;812
8931;Fruits;99
8931;Meat Products;431
8931;Fish Products;237
8931;Sweet Products;149
8931;Gold Products;33
8932;Wines;960
8932;Fruits;28
8932;Meat Products;183
8932;Fish Products;220
8932;Sweet Products;70
8932;Gold Products;70
8933;Wines;26
8933;Fruits;3
8933;Meat Products;23
8933;Fish Products;4
8933;Sweet Products;7
8933;Gold Products;3
8939;Wines;382
8939;Fruits;138
8939;Meat Products;65
8939;Fish Products;60
8939;Sweet Products;26
8939;Gold Products;59
8945;Wines;171
8945;Fruits;0
8945;Meat Products;11
8945;Fish Products;0
8945;Sweet Products;1
8945;Gold Products;20
8952;Wines;397
8952;Fruits;46
8952;Meat Products;288
8952;Fish Products;20
8952;Sweet Products;38
8952;Gold Products;70
8953;Wines;27
8953;Fruits;0
8953;Meat Products;5
8953;Fish Products;0
8953;Sweet Products;0
8953;Gold Products;3
8955;Wines;35
8955;Fruits;0
8955;Meat Products;4
8955;Fish Products;0
8955;Sweet Products;0
8955;Gold Products;10
8957;Wines;480
8957;Fruits;86
8957;Meat Products;249
8957;Fish Products;75
8957;Sweet Products;86
8957;Gold Products;144
8962;Wines;26
8962;Fruits;0
8962;Meat Products;8
8962;Fish Products;0
8962;Sweet Products;0
8962;Gold Products;3
8969;Wines;548
8969;Fruits;31
8969;Meat Products;422
8969;Fish Products;0
8969;Sweet Products;112
8969;Gold Products;28
8970;Wines;371
8970;Fruits;22
8970;Meat Products;39
8970;Fish Products;6
8970;Sweet Products;0
8970;Gold Products;92
8975;Wines;14
8975;Fruits;3
8975;Meat Products;21
8975;Fish Products;2
8975;Sweet Products;1
8975;Gold Products;28
8977;Wines;1
8977;Fruits;3
8977;Meat Products;4
8977;Fish Products;2
8977;Sweet Products;3
8977;Gold Products;11
8985;Wines;806
8985;Fruits;80
8985;Meat Products;161
8985;Fish Products;120
8985;Sweet Products;11
8985;Gold Products;33
8996;Wines;230
8996;Fruits;42
8996;Meat Products;192
8996;Fish Products;49
8996;Sweet Products;37
8996;Gold Products;53
9010;Wines;968
9010;Fruits;147
9010;Meat Products;842
9010;Fish Products;137
9010;Sweet Products;42
9010;Gold Products;210
9014;Wines;39
9014;Fruits;1
9014;Meat Products;16
9014;Fish Products;2
9014;Sweet Products;0
9014;Gold Products;3
9029;Wines;707
9029;Fruits;44
9029;Meat Products;603
9029;Fish Products;95
9029;Sweet Products;58
9029;Gold Products;29
9058;Wines;1060
9058;Fruits;21
9058;Meat Products;530
9058;Fish Products;32
9058;Sweet Products;0
9058;Gold Products;224
9064;Wines;823
9064;Fruits;25
9064;Meat Products;459
9064;Fish Products;124
9064;Sweet Products;29
9064;Gold Products;95
9076;Wines;155
9076;Fruits;1
9076;Meat Products;25
9076;Fish Products;0
9076;Sweet Products;1
9076;Gold Products;3
9080;Wines;38
9080;Fruits;4
9080;Meat Products;22
9080;Fish Products;3
9080;Sweet Products;3
9080;Gold Products;3
9081;Wines;4
9081;Fruits;1
9081;Meat Products;6
9081;Fish Products;4
9081;Sweet Products;1
9081;Gold Products;9
9094;Wines;313
9094;Fruits;15
9094;Meat Products;47
9094;Fish Products;20
9094;Sweet Products;0
9094;Gold Products;192
9097;Wines;244
9097;Fruits;8
9097;Meat Products;32
9097;Fish Products;7
9097;Sweet Products;2
9097;Gold Products;50
9119;Wines;208
9119;Fruits;17
9119;Meat Products;76
9119;Fish Products;36
9119;Sweet Products;17
9119;Gold Products;38
9120;Wines;747
9120;Fruits;10
9120;Meat Products;161
9120;Fish Products;65
9120;Sweet Products;40
9120;Gold Products;42
9121;Wines;1218
9121;Fruits;16
9121;Meat Products;272
9121;Fish Products;104
9121;Sweet Products;0
9121;Gold Products;80
9135;Wines;13
9135;Fruits;2
9135;Meat Products;21
9135;Fish Products;4
9135;Sweet Products;0
9135;Gold Products;24
9140;Wines;51
9140;Fruits;4
9140;Meat Products;24
9140;Fish Products;4
9140;Sweet Products;7
9140;Gold Products;1
9145;Wines;604
9145;Fruits;26
9145;Meat Products;470
9145;Fish Products;123
9145;Sweet Products;161
9145;Gold Products;94
9150;Wines;52
9150;Fruits;0
9150;Meat Products;9
9150;Fish Products;0
9150;Sweet Products;0
9150;Gold Products;1
9153;Wines;418
9153;Fruits;61
9153;Meat Products;428
9153;Fish Products;80
9153;Sweet Products;51
9153;Gold Products;10
9166;Wines;387
9166;Fruits;84
9166;Meat Products;141
9166;Fish Products;73
9166;Sweet Products;35
9166;Gold Products;162
9167;Wines;465
9167;Fruits;71
9167;Meat Products;250
9167;Fish Products;93
9167;Sweet Products;35
9167;Gold Products;62
9185;Wines;452
9185;Fruits;20
9185;Meat Products;514
9185;Fish Products;13
9185;Sweet Products;30
9185;Gold Products;0
9197;Wines;32
9197;Fruits;0
9197;Meat Products;5
9197;Fish Products;2
9197;Sweet Products;0
9197;Gold Products;8
9204;Wines;371
9204;Fruits;159
9204;Meat Products;194
9204;Fish Products;58
9204;Sweet Products;106
9204;Gold Products;141
9206;Wines;491
9206;Fruits;48
9206;Meat Products;231
9206;Fish Products;112
9206;Sweet Products;105
9206;Gold Products;134
9209;Wines;829
9209;Fruits;138
9209;Meat Products;430
9209;Fish Products;60
9209;Sweet Products;92
9209;Gold Products;15
9212;Wines;1205
9212;Fruits;0
9212;Meat Products;235
9212;Fish Products;19
9212;Sweet Products;14
9212;Gold Products;205
9213;Wines;4
9213;Fruits;1
9213;Meat Products;5
9213;Fish Products;2
9213;Sweet Products;0
9213;Gold Products;3
9214;Wines;179
9214;Fruits;2
9214;Meat Products;64
9214;Fish Products;38
9214;Sweet Products;17
9214;Gold Products;58
9215;Wines;378
9215;Fruits;0
9215;Meat Products;101
9215;Fish Products;0
9215;Sweet Products;0
9215;Gold Products;72
9216;Wines;23
9216;Fruits;2
9216;Meat Products;11
9216;Fish Products;3
9216;Sweet Products;1
9216;Gold Products;4
9220;Wines;576
9220;Fruits;172
9220;Meat Products;961
9220;Fish Products;125
9220;Sweet Products;115
9220;Gold Products;19
9224;Wines;825
9224;Fruits;8
9224;Meat Products;53
9224;Fish Products;11
9224;Sweet Products;0
9224;Gold Products;242
9235;Wines;7
9235;Fruits;0
9235;Meat Products;8
9235;Fish Products;2
9235;Sweet Products;0
9235;Gold Products;1
9239;Wines;92
9239;Fruits;4
9239;Meat Products;18
9239;Fish Products;3
9239;Sweet Products;3
9239;Gold Products;6
9240;Wines;458
9240;Fruits;0
9240;Meat Products;24
9240;Fish Products;6
9240;Sweet Products;4
9240;Gold Products;34
9242;Wines;836
9242;Fruits;185
9242;Meat Products;575
9242;Fish Products;24
9242;Sweet Products;25
9242;Gold Products;77
9246;Wines;171
9246;Fruits;3
9246;Meat Products;129
9246;Fish Products;26
9246;Sweet Products;24
9246;Gold Products;62
9256;Wines;493
9256;Fruits;26
9256;Meat Products;206
9256;Fish Products;116
9256;Sweet Products;80
9256;Gold Products;80
9260;Wines;1349
9260;Fruits;16
9260;Meat Products;249
9260;Fish Products;43
9260;Sweet Products;16
9260;Gold Products;33
9262;Wines;20
9262;Fruits;6
9262;Meat Products;5
9262;Fish Products;0
9262;Sweet Products;9
9262;Gold Products;12
9264;Wines;423
9264;Fruits;42
9264;Meat Products;706
9264;Fish Products;73
9264;Sweet Products;197
9264;Gold Products;197
9265;Wines;925
9265;Fruits;64
9265;Meat Products;179
9265;Fish Products;133
9265;Sweet Products;12
9265;Gold Products;77
9274;Wines;525
9274;Fruits;147
9274;Meat Products;112
9274;Fish Products;219
9274;Sweet Products;147
9274;Gold Products;63
9283;Wines;8
9283;Fruits;1
9283;Meat Products;7
9283;Fish Products;2
9283;Sweet Products;0
9283;Gold Products;0
9284;Wines;620
9284;Fruits;16
9284;Meat Products;165
9284;Fish Products;0
9284;Sweet Products;24
9284;Gold Products;82
9286;Wines;407
9286;Fruits;28
9286;Meat Products;100
9286;Fish Products;120
9286;Sweet Products;74
9286;Gold Products;18
9289;Wines;29
9289;Fruits;1
9289;Meat Products;17
9289;Fish Products;0
9289;Sweet Products;3
9289;Gold Products;13
9291;Wines;8
9291;Fruits;2
9291;Meat Products;4
9291;Fish Products;0
9291;Sweet Products;0
9291;Gold Products;1
9292;Wines;324
9292;Fruits;132
9292;Meat Products;693
9292;Fish Products;27
9292;Sweet Products;118
9292;Gold Products;88
9298;Wines;1252
9298;Fruits;0
9298;Meat Products;465
9298;Fish Products;46
9298;Sweet Products;35
9298;Gold Products;0
9303;Wines;12
9303;Fruits;4
9303;Meat Products;7
9303;Fish Products;1
9303;Sweet Products;3
9303;Gold Products;5
9305;Wines;311
9305;Fruits;26
9305;Meat Products;640
9305;Fish Products;180
9305;Sweet Products;37
9305;Gold Products;121
9308;Wines;398
9308;Fruits;61
9308;Meat Products;265
9308;Fish Products;138
9308;Sweet Products;61
9308;Gold Products;53
9316;Wines;2
9316;Fruits;0
9316;Meat Products;7
9316;Fish Products;3
9316;Sweet Products;7
9316;Gold Products;10
9323;Wines;520
9323;Fruits;8
9323;Meat Products;223
9323;Fish Products;32
9323;Sweet Products;49
9323;Gold Products;42
9336;Wines;512
9336;Fruits;0
9336;Meat Products;83
9336;Fish Products;0
9336;Sweet Products;0
9336;Gold Products;41
9347;Wines;31
9347;Fruits;0
9347;Meat Products;7
9347;Fish Products;2
9347;Sweet Products;0
9347;Gold Products;6
9349;Wines;693
9349;Fruits;21
9349;Meat Products;118
9349;Fish Products;110
9349;Sweet Products;147
9349;Gold Products;42
9353;Wines;515
9353;Fruits;47
9353;Meat Products;267
9353;Fish Products;62
9353;Sweet Products;66
9353;Gold Products;38
9360;Wines;86
9360;Fruits;2
9360;Meat Products;73
9360;Fish Products;69
9360;Sweet Products;38
9360;Gold Products;48
9362;Wines;492
9362;Fruits;5
9362;Meat Products;32
9362;Fish Products;13
9362;Sweet Products;5
9362;Gold Products;21
9365;Wines;1048
9365;Fruits;0
9365;Meat Products;217
9365;Fish Products;0
9365;Sweet Products;0
9365;Gold Products;12
9369;Wines;688
9369;Fruits;14
9369;Meat Products;309
9369;Fish Products;201
9369;Sweet Products;24
9369;Gold Products;38
9370;Wines;562
9370;Fruits;81
9370;Meat Products;276
9370;Fish Products;80
9370;Sweet Products;40
9370;Gold Products;81
9381;Wines;328
9381;Fruits;9
9381;Meat Products;124
9381;Fish Products;12
9381;Sweet Products;24
9381;Gold Products;109
9384;Wines;328
9384;Fruits;9
9384;Meat Products;124
9384;Fish Products;12
9384;Sweet Products;24
9384;Gold Products;109
9386;Wines;274
9386;Fruits;0
9386;Meat Products;21
9386;Fish Products;4
9386;Sweet Products;6
9386;Gold Products;15
9392;Wines;4
9392;Fruits;1
9392;Meat Products;11
9392;Fish Products;0
9392;Sweet Products;0
9392;Gold Products;1
9396;Wines;9
9396;Fruits;0
9396;Meat Products;6
9396;Fish Products;4
9396;Sweet Products;1
9396;Gold Products;5
9400;Wines;630
9400;Fruits;26
9400;Meat Products;611
9400;Fish Products;44
9400;Sweet Products;18
9400;Gold Products;54
9405;Wines;84
9405;Fruits;3
9405;Meat Products;61
9405;Fish Products;2
9405;Sweet Products;1
9405;Gold Products;21
9422;Wines;36
9422;Fruits;2
9422;Meat Products;42
9422;Fish Products;20
9422;Sweet Products;21
9422;Gold Products;10
9423;Wines;13
9423;Fruits;3
9423;Meat Products;17
9423;Fish Products;7
9423;Sweet Products;3
9423;Gold Products;3
9426;Wines;691
9426;Fruits;0
9426;Meat Products;69
9426;Fish Products;10
9426;Sweet Products;0
9426;Gold Products;130
9432;Wines;9
9432;Fruits;14
9432;Meat Products;18
9432;Fish Products;8
9432;Sweet Products;1
9432;Gold Products;12
9449;Wines;415
9449;Fruits;5
9449;Meat Products;124
9449;Fish Products;15
9449;Sweet Products;35
9449;Gold Products;11
9451;Wines;811
9451;Fruits;76
9451;Meat Products;428
9451;Fish Products;99
9451;Sweet Products;137
9451;Gold Products;107
9460;Wines;30
9460;Fruits;3
9460;Meat Products;47
9460;Fish Products;19
9460;Sweet Products;21
9460;Gold Products;42
9463;Wines;931
9463;Fruits;56
9463;Meat Products;253
9463;Fish Products;91
9463;Sweet Products;98
9463;Gold Products;14
9467;Wines;3
9467;Fruits;2
9467;Meat Products;10
9467;Fish Products;3
9467;Sweet Products;0
9467;Gold Products;2
9477;Wines;384
9477;Fruits;0
9477;Meat Products;102
9477;Fish Products;21
9477;Sweet Products;32
9477;Gold Products;5
9478;Wines;91
9478;Fruits;64
9478;Meat Products;128
9478;Fish Products;65
9478;Sweet Products;3
9478;Gold Products;50
9481;Wines;9
9481;Fruits;9
9481;Meat Products;11
9481;Fish Products;13
9481;Sweet Products;10
9481;Gold Products;16
9483;Wines;290
9483;Fruits;59
9483;Meat Products;177
9483;Fish Products;77
9483;Sweet Products;5
9483;Gold Products;29
9485;Wines;102
9485;Fruits;9
9485;Meat Products;49
9485;Fish Products;24
9485;Sweet Products;3
9485;Gold Products;12
9491;Wines;14
9491;Fruits;1
9491;Meat Products;21
9491;Fish Products;2
9491;Sweet Products;3
9491;Gold Products;25
9493;Wines;840
9493;Fruits;53
9493;Meat Products;804
9493;Fish Products;23
9493;Sweet Products;71
9493;Gold Products;17
9495;Wines;358
9495;Fruits;108
9495;Meat Products;413
9495;Fish Products;141
9495;Sweet Products;97
9495;Gold Products;32
9499;Wines;1279
9499;Fruits;15
9499;Meat Products;287
9499;Fish Products;20
9499;Sweet Products;0
9499;Gold Products;15
9500;Wines;221
9500;Fruits;104
9500;Meat Products;169
9500;Fish Products;102
9500;Sweet Products;78
9500;Gold Products;84
9503;Wines;39
9503;Fruits;33
9503;Meat Products;130
9503;Fish Products;41
9503;Sweet Products;26
9503;Gold Products;44
9504;Wines;179
9504;Fruits;28
9504;Meat Products;520
9504;Fish Products;111
9504;Sweet Products;123
9504;Gold Products;47
9507;Wines;261
9507;Fruits;23
9507;Meat Products;73
9507;Fish Products;4
9507;Sweet Products;23
9507;Gold Products;50
9516;Wines;620
9516;Fruits;54
9516;Meat Products;239
9516;Fish Products;99
9516;Sweet Products;98
9516;Gold Products;119
9523;Wines;5
9523;Fruits;0
9523;Meat Products;8
9523;Fish Products;2
9523;Sweet Products;0
9523;Gold Products;0
9529;Wines;559
9529;Fruits;153
9529;Meat Products;503
9529;Fish Products;218
9529;Sweet Products;13
9529;Gold Products;181
9530;Wines;5
9530;Fruits;3
9530;Meat Products;4
9530;Fish Products;4
9530;Sweet Products;1
9530;Gold Products;0
9543;Wines;3
9543;Fruits;6
9543;Meat Products;5
9543;Fish Products;0
9543;Sweet Products;2
9543;Gold Products;6
9553;Wines;0
9553;Fruits;2
9553;Meat Products;3
9553;Fish Products;4
9553;Sweet Products;1
9553;Gold Products;5
9559;Wines;944
9559;Fruits;0
9559;Meat Products;60
9559;Fish Products;0
9559;Sweet Products;0
9559;Gold Products;30
9560;Wines;856
9560;Fruits;61
9560;Meat Products;570
9560;Fish Products;40
9560;Sweet Products;25
9560;Gold Products;122
9576;Wines;86
9576;Fruits;4
9576;Meat Products;56
9576;Fish Products;2
9576;Sweet Products;4
9576;Gold Products;7
9579;Wines;53
9579;Fruits;1
9579;Meat Products;34
9579;Fish Products;2
9579;Sweet Products;0
9579;Gold Products;16
9589;Wines;332
9589;Fruits;194
9589;Meat Products;377
9589;Fish Products;149
9589;Sweet Products;125
9589;Gold Products;57
9592;Wines;11
9592;Fruits;2
9592;Meat Products;9
9592;Fish Products;3
9592;Sweet Products;0
9592;Gold Products;8
9595;Wines;539
9595;Fruits;169
9595;Meat Products;816
9595;Fish Products;20
9595;Sweet Products;0
9595;Gold Products;30
9596;Wines;365
9596;Fruits;32
9596;Meat Products;117
9596;Fish Products;34
9596;Sweet Products;110
9596;Gold Products;6
9597;Wines;236
9597;Fruits;106
9597;Meat Products;189
9597;Fish Products;23
9597;Sweet Products;41
9597;Gold Products;130
9606;Wines;882
9606;Fruits;29
9606;Meat Products;514
9606;Fish Products;38
9606;Sweet Products;29
9606;Gold Products;44
9612;Wines;1
9612;Fruits;8
9612;Meat Products;6
9612;Fish Products;4
9612;Sweet Products;8
9612;Gold Products;16
9617;Wines;0
9617;Fruits;4
9617;Meat Products;5
9617;Fish Products;6
9617;Sweet Products;0
9617;Gold Products;4
9624;Wines;603
9624;Fruits;45
9624;Meat Products;207
9624;Fish Products;36
9624;Sweet Products;18
9624;Gold Products;54
9635;Wines;66
9635;Fruits;2
9635;Meat Products;40
9635;Fish Products;4
9635;Sweet Products;3
9635;Gold Products;14
9645;Wines;920
9645;Fruits;138
9645;Meat Products;168
9645;Fish Products;36
9645;Sweet Products;46
9645;Gold Products;30
9648;Wines;153
9648;Fruits;4
9648;Meat Products;56
9648;Fish Products;0
9648;Sweet Products;9
9648;Gold Products;31
9653;Wines;27
9653;Fruits;1
9653;Meat Products;14
9653;Fish Products;4
9653;Sweet Products;1
9653;Gold Products;21
9665;Wines;267
9665;Fruits;3
9665;Meat Products;30
9665;Fish Products;4
9665;Sweet Products;0
9665;Gold Products;57
9668;Wines;4
9668;Fruits;16
9668;Meat Products;20
9668;Fish Products;0
9668;Sweet Products;17
9668;Gold Products;20
9671;Wines;14
9671;Fruits;3
9671;Meat Products;21
9671;Fish Products;2
9671;Sweet Products;1
9671;Gold Products;28
9672;Wines;8
9672;Fruits;3
9672;Meat Products;9
9672;Fish Products;19
9672;Sweet Products;4
9672;Gold Products;22
9687;Wines;184
9687;Fruits;174
9687;Meat Products;256
9687;Fish Products;50
9687;Sweet Products;30
9687;Gold Products;32
9697;Wines;335
9697;Fruits;42
9697;Meat Products;127
9697;Fish Products;28
9697;Sweet Products;5
9697;Gold Products;5
9699;Wines;357
9699;Fruits;35
9699;Meat Products;271
9699;Fish Products;28
9699;Sweet Products;28
9699;Gold Products;14
9701;Wines;32
9701;Fruits;34
9701;Meat Products;41
9701;Fish Products;73
9701;Sweet Products;16
9701;Gold Products;116
9703;Wines;77
9703;Fruits;2
9703;Meat Products;35
9703;Fish Products;0
9703;Sweet Products;1
9703;Gold Products;69
9706;Wines;62
9706;Fruits;1
9706;Meat Products;20
9706;Fish Products;4
9706;Sweet Products;0
9706;Gold Products;7
9707;Wines;1103
9707;Fruits;0
9707;Meat Products;45
9707;Fish Products;0
9707;Sweet Products;0
9707;Gold Products;34
9710;Wines;708
9710;Fruits;7
9710;Meat Products;62
9710;Fish Products;0
9710;Sweet Products;0
9710;Gold Products;15
9723;Wines;530
9723;Fruits;142
9723;Meat Products;217
9723;Fish Products;62
9723;Sweet Products;9
9723;Gold Products;56
9725;Wines;8
9725;Fruits;0
9725;Meat Products;3
9725;Fish Products;0
9725;Sweet Products;0
9725;Gold Products;1
9727;Wines;4
9727;Fruits;24
9727;Meat Products;11
9727;Fish Products;16
9727;Sweet Products;1
9727;Gold Products;25
9729;Wines;189
9729;Fruits;10
9729;Meat Products;253
9729;Fish Products;56
9729;Sweet Products;43
9729;Gold Products;64
9733;Wines;1
9733;Fruits;4
9733;Meat Products;10
9733;Fish Products;29
9733;Sweet Products;0
9733;Gold Products;36
9736;Wines;53
9736;Fruits;5
9736;Meat Products;19
9736;Fish Products;2
9736;Sweet Products;13
9736;Gold Products;4
9738;Wines;65
9738;Fruits;4
9738;Meat Products;16
9738;Fish Products;0
9738;Sweet Products;4
9738;Gold Products;11
9739;Wines;62
9739;Fruits;0
9739;Meat Products;22
9739;Fish Products;3
9739;Sweet Products;1
9739;Gold Products;26
9743;Wines;1449
9743;Fruits;89
9743;Meat Products;161
9743;Fish Products;69
9743;Sweet Products;35
9743;Gold Products;107
9750;Wines;731
9750;Fruits;60
9750;Meat Products;353
9750;Fish Products;78
9750;Sweet Products;12
9750;Gold Products;73
9757;Wines;997
9757;Fruits;15
9757;Meat Products;414
